x-axis,1,2
second,Volt,Volt
+7.200E-03,+1.354297E+00,+785.937E-03
+7.300E-03,+1.364062E+00,+785.937E-03
+7.400E-03,+1.371875E+00,+783.984E-03
+7.500E-03,+1.381641E+00,+782.031E-03
+7.600E-03,+1.393359E+00,+782.031E-03
+7.700E-03,+1.401172E+00,+780.078E-03
+7.800E-03,+1.410937E+00,+780.078E-03
+7.900E-03,+1.418750E+00,+776.172E-03
+8.000E-03,+1.428516E+00,+774.219E-03
+8.100E-03,+1.432422E+00,+772.266E-03
+8.200E-03,+1.438281E+00,+768.359E-03
+8.300E-03,+1.446094E+00,+764.453E-03
+8.400E-03,+1.453906E+00,+760.547E-03
+8.500E-03,+1.463672E+00,+756.641E-03
+8.600E-03,+1.471484E+00,+752.734E-03
+8.700E-03,+1.477344E+00,+748.828E-03
+8.800E-03,+1.483203E+00,+744.922E-03
+8.900E-03,+1.489062E+00,+739.062E-03
+9.000E-03,+1.492969E+00,+735.156E-03
+9.100E-03,+1.498828E+00,+731.250E-03
+9.200E-03,+1.502734E+00,+727.344E-03
+9.300E-03,+1.504687E+00,+723.437E-03
+9.400E-03,+1.508594E+00,+719.531E-03
+9.500E-03,+1.512500E+00,+715.625E-03
+9.600E-03,+1.516406E+00,+713.672E-03
+9.700E-03,+1.518359E+00,+709.766E-03
+9.800E-03,+1.522266E+00,+707.812E-03
+9.900E-03,+1.524219E+00,+703.906E-03
+10.000E-03,+1.526172E+00,+701.953E-03
+10.100E-03,+1.528125E+00,+698.047E-03
+10.200E-03,+1.530078E+00,+696.094E-03
+10.300E-03,+1.530078E+00,+694.141E-03
+10.400E-03,+1.532031E+00,+692.187E-03
+10.500E-03,+1.532031E+00,+688.281E-03
+10.600E-03,+1.532031E+00,+686.328E-03
+10.700E-03,+1.532031E+00,+684.375E-03
+10.800E-03,+1.532031E+00,+680.469E-03
+10.900E-03,+1.532031E+00,+676.562E-03
+11.000E-03,+1.530078E+00,+670.703E-03
+11.100E-03,+1.528125E+00,+666.797E-03
+11.200E-03,+1.528125E+00,+662.891E-03
+11.300E-03,+1.526172E+00,+658.984E-03
+11.400E-03,+1.522266E+00,+655.078E-03
+11.500E-03,+1.520312E+00,+651.172E-03
+11.600E-03,+1.516406E+00,+647.266E-03
+11.700E-03,+1.514453E+00,+645.312E-03
+11.800E-03,+1.510547E+00,+641.406E-03
+11.900E-03,+1.506641E+00,+639.453E-03
+12.000E-03,+1.504687E+00,+637.500E-03
+12.100E-03,+1.500781E+00,+635.547E-03
+12.200E-03,+1.494922E+00,+631.641E-03
+12.300E-03,+1.491016E+00,+627.734E-03
+12.400E-03,+1.485156E+00,+623.828E-03
+12.500E-03,+1.479297E+00,+619.922E-03
+12.600E-03,+1.473437E+00,+616.016E-03
+12.700E-03,+1.467578E+00,+612.109E-03
+12.800E-03,+1.459766E+00,+610.156E-03
+12.900E-03,+1.450000E+00,+606.250E-03
+13.000E-03,+1.442187E+00,+602.344E-03
+13.100E-03,+1.434375E+00,+598.437E-03
+13.200E-03,+1.430469E+00,+594.531E-03
+13.300E-03,+1.424609E+00,+592.578E-03
+13.400E-03,+1.414844E+00,+588.672E-03
+13.500E-03,+1.407031E+00,+586.719E-03
+13.600E-03,+1.397266E+00,+582.812E-03
+13.700E-03,+1.387500E+00,+578.906E-03
+13.800E-03,+1.377734E+00,+576.953E-03
+13.900E-03,+1.367969E+00,+573.047E-03
+14.000E-03,+1.360156E+00,+569.141E-03
+14.100E-03,+1.348437E+00,+567.187E-03
+14.200E-03,+1.338672E+00,+563.281E-03
+14.300E-03,+1.326953E+00,+559.375E-03
+14.400E-03,+1.313281E+00,+557.422E-03
+14.500E-03,+1.299609E+00,+555.469E-03
+14.600E-03,+1.287891E+00,+553.516E-03
+14.700E-03,+1.280078E+00,+549.609E-03
+14.800E-03,+1.266406E+00,+545.703E-03
+14.900E-03,+1.252734E+00,+543.750E-03
+15.000E-03,+1.241016E+00,+539.844E-03
+15.100E-03,+1.225391E+00,+539.844E-03
+15.200E-03,+1.213672E+00,+539.844E-03
+15.300E-03,+1.200000E+00,+537.891E-03
+15.400E-03,+1.186328E+00,+535.937E-03
+15.500E-03,+1.172656E+00,+533.984E-03
+15.600E-03,+1.155078E+00,+533.984E-03
+15.700E-03,+1.141406E+00,+533.984E-03
+15.800E-03,+1.129687E+00,+533.984E-03
+15.900E-03,+1.114062E+00,+530.078E-03
+16.000E-03,+1.100391E+00,+530.078E-03
+16.100E-03,+1.084766E+00,+532.031E-03
+16.200E-03,+1.069141E+00,+532.031E-03
+16.300E-03,+1.053516E+00,+533.984E-03
+16.400E-03,+1.037891E+00,+532.031E-03
+16.500E-03,+1.018359E+00,+532.031E-03
+16.600E-03,+1.000781E+00,+535.937E-03
+16.700E-03,+987.109E-03,+539.844E-03
+16.800E-03,+969.531E-03,+545.703E-03
+16.900E-03,+951.953E-03,+547.656E-03
+17.000E-03,+934.375E-03,+549.609E-03
+17.100E-03,+916.797E-03,+549.609E-03
+17.200E-03,+895.312E-03,+551.562E-03
+17.300E-03,+875.781E-03,+555.469E-03
+17.400E-03,+856.250E-03,+557.422E-03
+17.500E-03,+840.625E-03,+557.422E-03
+17.600E-03,+821.094E-03,+555.469E-03
+17.700E-03,+803.516E-03,+555.469E-03
+17.800E-03,+783.984E-03,+557.422E-03
+17.900E-03,+764.453E-03,+559.375E-03
+18.000E-03,+744.922E-03,+561.328E-03
+18.100E-03,+721.484E-03,+561.328E-03
+18.200E-03,+703.906E-03,+561.328E-03
+18.300E-03,+682.422E-03,+561.328E-03
+18.400E-03,+662.891E-03,+563.281E-03
+18.500E-03,+643.359E-03,+563.281E-03
+18.600E-03,+621.875E-03,+563.281E-03
+18.700E-03,+600.391E-03,+561.328E-03
+18.800E-03,+576.953E-03,+561.328E-03
+18.900E-03,+555.469E-03,+561.328E-03
+19.000E-03,+533.984E-03,+563.281E-03
+19.100E-03,+512.500E-03,+565.234E-03
+19.200E-03,+489.062E-03,+565.234E-03
+19.300E-03,+465.625E-03,+567.187E-03
+19.400E-03,+442.187E-03,+569.141E-03
+19.500E-03,+416.797E-03,+569.141E-03
+19.600E-03,+397.266E-03,+569.141E-03
+19.700E-03,+373.828E-03,+569.141E-03
+19.800E-03,+352.344E-03,+569.141E-03
+19.900E-03,+328.906E-03,+569.141E-03
+20.000E-03,+305.469E-03,+569.141E-03
+20.100E-03,+282.031E-03,+571.094E-03
+20.200E-03,+258.594E-03,+573.047E-03
+20.300E-03,+235.156E-03,+575.000E-03
+20.400E-03,+211.719E-03,+575.000E-03
+20.500E-03,+188.281E-03,+576.953E-03
+20.600E-03,+164.844E-03,+576.953E-03
+20.700E-03,+141.406E-03,+578.906E-03
+20.800E-03,+117.969E-03,+578.906E-03
+20.900E-03,+96.484E-03,+580.859E-03
+21.000E-03,+71.094E-03,+582.812E-03
+21.100E-03,+45.703E-03,+582.812E-03
+21.200E-03,+20.312E-03,+584.766E-03
+21.300E-03,-5.078E-03,+584.766E-03
+21.400E-03,-30.469E-03,+586.719E-03
+21.500E-03,-53.906E-03,+590.625E-03
+21.600E-03,-77.344E-03,+592.578E-03
+21.700E-03,-100.781E-03,+596.484E-03
+21.800E-03,-126.172E-03,+600.391E-03
+21.900E-03,-151.563E-03,+602.344E-03
+22.000E-03,-176.953E-03,+606.250E-03
+22.100E-03,-202.344E-03,+610.156E-03
+22.200E-03,-227.734E-03,+612.109E-03
+22.300E-03,-253.125E-03,+614.062E-03
+22.400E-03,-278.516E-03,+616.016E-03
+22.500E-03,-303.906E-03,+617.969E-03
+22.600E-03,-327.344E-03,+619.922E-03
+22.700E-03,-350.781E-03,+621.875E-03
+22.800E-03,-376.172E-03,+623.828E-03
+22.900E-03,-399.609E-03,+625.781E-03
+23.000E-03,-423.047E-03,+627.734E-03
+23.100E-03,-444.531E-03,+631.641E-03
+23.200E-03,-469.922E-03,+635.547E-03
+23.300E-03,-493.359E-03,+637.500E-03
+23.400E-03,-516.797E-03,+641.406E-03
+23.500E-03,-540.234E-03,+645.312E-03
+23.600E-03,-565.625E-03,+649.219E-03
+23.700E-03,-591.016E-03,+653.125E-03
+23.800E-03,-616.406E-03,+655.078E-03
+23.900E-03,-641.797E-03,+658.984E-03
+24.000E-03,-667.188E-03,+660.937E-03
+24.100E-03,-694.531E-03,+664.844E-03
+24.200E-03,-719.922E-03,+668.750E-03
+24.300E-03,-745.313E-03,+670.703E-03
+24.400E-03,-770.703E-03,+674.609E-03
+24.500E-03,-794.141E-03,+676.562E-03
+24.600E-03,-817.578E-03,+680.469E-03
+24.700E-03,-842.969E-03,+684.375E-03
+24.800E-03,-866.406E-03,+688.281E-03
+24.900E-03,-891.797E-03,+692.187E-03
+25.000E-03,-915.234E-03,+696.094E-03
+25.100E-03,-940.625E-03,+701.953E-03
+25.200E-03,-966.016E-03,+705.859E-03
+25.300E-03,-989.453E-03,+709.766E-03
+25.400E-03,-1.012891E+00,+713.672E-03
+25.500E-03,-1.036328E+00,+717.578E-03
+25.600E-03,-1.061719E+00,+723.437E-03
+25.700E-03,-1.083203E+00,+727.344E-03
+25.800E-03,-1.106641E+00,+731.250E-03
+25.900E-03,-1.130078E+00,+735.156E-03
+26.000E-03,-1.153516E+00,+741.016E-03
+26.100E-03,-1.178906E+00,+748.828E-03
+26.200E-03,-1.202344E+00,+758.594E-03
+26.300E-03,-1.223828E+00,+766.406E-03
+26.400E-03,-1.247266E+00,+772.266E-03
+26.500E-03,-1.268750E+00,+776.172E-03
+26.600E-03,-1.292188E+00,+778.125E-03
+26.700E-03,-1.313672E+00,+782.031E-03
+26.800E-03,-1.337109E+00,+787.891E-03
+26.900E-03,-1.362500E+00,+791.797E-03
+27.000E-03,-1.387891E+00,+795.703E-03
+27.100E-03,-1.409375E+00,+803.516E-03
+27.200E-03,-1.432813E+00,+815.234E-03
+27.300E-03,-1.454297E+00,+826.953E-03
+27.400E-03,-1.475781E+00,+830.859E-03
+27.500E-03,-1.499219E+00,+830.859E-03
+27.600E-03,-1.520703E+00,+830.859E-03
+27.700E-03,-1.540234E+00,+832.812E-03
+27.800E-03,-1.561719E+00,+836.719E-03
+27.900E-03,-1.583203E+00,+842.578E-03
+28.000E-03,-1.604688E+00,+850.391E-03
+28.100E-03,-1.622266E+00,+858.203E-03
+28.200E-03,-1.643750E+00,+867.969E-03
+28.300E-03,-1.663281E+00,+873.828E-03
+28.400E-03,-1.684766E+00,+877.734E-03
+28.500E-03,-1.702344E+00,+879.687E-03
+28.600E-03,-1.721875E+00,+881.641E-03
+28.700E-03,-1.741406E+00,+885.547E-03
+28.800E-03,-1.760938E+00,+891.406E-03
+28.900E-03,-1.778516E+00,+895.312E-03
+29.000E-03,-1.800000E+00,+899.219E-03
+29.100E-03,-1.817578E+00,+901.172E-03
+29.200E-03,-1.835156E+00,+901.172E-03
+29.300E-03,-1.850781E+00,+901.172E-03
+29.400E-03,-1.870313E+00,+903.125E-03
+29.500E-03,-1.887891E+00,+905.078E-03
+29.600E-03,-1.905469E+00,+907.031E-03
+29.700E-03,-1.919141E+00,+908.984E-03
+29.800E-03,-1.938672E+00,+908.984E-03
+29.900E-03,-1.954297E+00,+912.891E-03
+30.000E-03,-1.969922E+00,+918.750E-03
+30.100E-03,-1.985547E+00,+924.609E-03
+30.200E-03,-1.999219E+00,+930.469E-03
+30.300E-03,-2.014844E+00,+936.328E-03
+30.400E-03,-2.030469E+00,+944.141E-03
+30.500E-03,-2.046094E+00,+950.000E-03
+30.600E-03,-2.057813E+00,+953.906E-03
+30.700E-03,-2.075391E+00,+957.812E-03
+30.800E-03,-2.092969E+00,+959.766E-03
+30.900E-03,-2.106641E+00,+961.719E-03
+31.000E-03,-2.120313E+00,+963.672E-03
+31.100E-03,-2.132031E+00,+967.578E-03
+31.200E-03,-2.145703E+00,+971.484E-03
+31.300E-03,-2.159375E+00,+975.391E-03
+31.400E-03,-2.173047E+00,+981.250E-03
+31.500E-03,-2.186719E+00,+987.109E-03
+31.600E-03,-2.198438E+00,+992.969E-03
+31.700E-03,-2.206250E+00,+996.875E-03
+31.800E-03,-2.217969E+00,+998.828E-03
+31.900E-03,-2.233594E+00,+1.000781E+00
+32.000E-03,-2.243359E+00,+1.004687E+00
+32.100E-03,-2.255078E+00,+1.006641E+00
+32.200E-03,-2.266797E+00,+1.010547E+00
+32.300E-03,-2.274609E+00,+1.014453E+00
+32.400E-03,-2.284375E+00,+1.020312E+00
+32.500E-03,-2.294141E+00,+1.024219E+00
+32.600E-03,-2.305859E+00,+1.030078E+00
+32.700E-03,-2.313672E+00,+1.035937E+00
+32.800E-03,-2.323438E+00,+1.039844E+00
+32.900E-03,-2.331250E+00,+1.045703E+00
+33.000E-03,-2.339063E+00,+1.049609E+00
+33.100E-03,-2.342969E+00,+1.051562E+00
+33.200E-03,-2.348828E+00,+1.055469E+00
+33.300E-03,-2.356641E+00,+1.059375E+00
+33.400E-03,-2.364453E+00,+1.063281E+00
+33.500E-03,-2.374219E+00,+1.067187E+00
+33.600E-03,-2.380078E+00,+1.071094E+00
+33.700E-03,-2.385938E+00,+1.073047E+00
+33.800E-03,-2.391797E+00,+1.076953E+00
+33.900E-03,-2.397656E+00,+1.078906E+00
+34.000E-03,-2.403516E+00,+1.080859E+00
+34.100E-03,-2.407422E+00,+1.082812E+00
+34.200E-03,-2.413281E+00,+1.086719E+00
+34.300E-03,-2.415234E+00,+1.090625E+00
+34.400E-03,-2.419141E+00,+1.096484E+00
+34.500E-03,-2.423047E+00,+1.102344E+00
+34.600E-03,-2.426953E+00,+1.108203E+00
+34.700E-03,-2.428906E+00,+1.114062E+00
+34.800E-03,-2.432813E+00,+1.117969E+00
+34.900E-03,-2.434766E+00,+1.123828E+00
+35.000E-03,-2.436719E+00,+1.125781E+00
+35.100E-03,-2.438672E+00,+1.129687E+00
+35.200E-03,-2.440625E+00,+1.133594E+00
+35.300E-03,-2.442578E+00,+1.137500E+00
+35.400E-03,-2.442578E+00,+1.139453E+00
+35.500E-03,-2.444531E+00,+1.143359E+00
+35.600E-03,-2.444531E+00,+1.145312E+00
+35.700E-03,-2.444531E+00,+1.147266E+00
+35.800E-03,-2.442578E+00,+1.149219E+00
+35.900E-03,-2.442578E+00,+1.151172E+00
+36.000E-03,-2.440625E+00,+1.153125E+00
+36.100E-03,-2.440625E+00,+1.157031E+00
+36.200E-03,-2.438672E+00,+1.158984E+00
+36.300E-03,-2.436719E+00,+1.162891E+00
+36.400E-03,-2.432813E+00,+1.166797E+00
+36.500E-03,-2.430859E+00,+1.168750E+00
+36.600E-03,-2.426953E+00,+1.170703E+00
+36.700E-03,-2.425000E+00,+1.172656E+00
+36.800E-03,-2.421094E+00,+1.176562E+00
+36.900E-03,-2.417188E+00,+1.178516E+00
+37.000E-03,-2.415234E+00,+1.182422E+00
+37.100E-03,-2.411328E+00,+1.184375E+00
+37.200E-03,-2.405469E+00,+1.188281E+00
+37.300E-03,-2.399609E+00,+1.192187E+00
+37.400E-03,-2.395703E+00,+1.196094E+00
+37.500E-03,-2.389844E+00,+1.200000E+00
+37.600E-03,-2.383984E+00,+1.203906E+00
+37.700E-03,-2.378125E+00,+1.205859E+00
+37.800E-03,-2.368359E+00,+1.207812E+00
+37.900E-03,-2.360547E+00,+1.209766E+00
+38.000E-03,-2.352734E+00,+1.211719E+00
+38.100E-03,-2.346875E+00,+1.213672E+00
+38.200E-03,-2.342969E+00,+1.215625E+00
+38.300E-03,-2.335156E+00,+1.217578E+00
+38.400E-03,-2.327344E+00,+1.221484E+00
+38.500E-03,-2.319531E+00,+1.223437E+00
+38.600E-03,-2.309766E+00,+1.225391E+00
+38.700E-03,-2.300000E+00,+1.227344E+00
+38.800E-03,-2.290234E+00,+1.229297E+00
+38.900E-03,-2.280469E+00,+1.231250E+00
+39.000E-03,-2.270703E+00,+1.233203E+00
+39.100E-03,-2.260938E+00,+1.235156E+00
+39.200E-03,-2.249219E+00,+1.237109E+00
+39.300E-03,-2.239453E+00,+1.239062E+00
+39.400E-03,-2.225781E+00,+1.239062E+00
+39.500E-03,-2.212109E+00,+1.241016E+00
+39.600E-03,-2.200391E+00,+1.241016E+00
+39.700E-03,-2.192578E+00,+1.241016E+00
+39.800E-03,-2.178906E+00,+1.242969E+00
+39.900E-03,-2.167188E+00,+1.244922E+00
+40.000E-03,-2.153516E+00,+1.244922E+00
+40.100E-03,-2.137891E+00,+1.246875E+00
+40.200E-03,-2.126172E+00,+1.248828E+00
+40.300E-03,-2.112500E+00,+1.250781E+00
+40.400E-03,-2.098828E+00,+1.252734E+00
+40.500E-03,-2.085156E+00,+1.252734E+00
+40.600E-03,-2.065625E+00,+1.254687E+00
+40.700E-03,-2.051953E+00,+1.254687E+00
+40.800E-03,-2.038281E+00,+1.256641E+00
+40.900E-03,-2.022656E+00,+1.256641E+00
+41.000E-03,-2.008984E+00,+1.256641E+00
+41.100E-03,-1.993359E+00,+1.254687E+00
+41.200E-03,-1.979688E+00,+1.254687E+00
+41.300E-03,-1.962109E+00,+1.254687E+00
+41.400E-03,-1.946484E+00,+1.254687E+00
+41.500E-03,-1.928906E+00,+1.254687E+00
+41.600E-03,-1.911328E+00,+1.254687E+00
+41.700E-03,-1.897656E+00,+1.254687E+00
+41.800E-03,-1.880078E+00,+1.254687E+00
+41.900E-03,-1.862500E+00,+1.252734E+00
+42.000E-03,-1.842969E+00,+1.252734E+00
+42.100E-03,-1.827344E+00,+1.250781E+00
+42.200E-03,-1.809766E+00,+1.248828E+00
+42.300E-03,-1.790234E+00,+1.248828E+00
+42.400E-03,-1.768750E+00,+1.248828E+00
+42.500E-03,-1.751172E+00,+1.248828E+00
+42.600E-03,-1.731641E+00,+1.248828E+00
+42.700E-03,-1.712109E+00,+1.248828E+00
+42.800E-03,-1.694531E+00,+1.246875E+00
+42.900E-03,-1.675000E+00,+1.242969E+00
+43.000E-03,-1.655469E+00,+1.239062E+00
+43.100E-03,-1.632031E+00,+1.235156E+00
+43.200E-03,-1.614453E+00,+1.231250E+00
+43.300E-03,-1.594922E+00,+1.229297E+00
+43.400E-03,-1.573438E+00,+1.229297E+00
+43.500E-03,-1.551953E+00,+1.229297E+00
+43.600E-03,-1.530469E+00,+1.233203E+00
+43.700E-03,-1.508984E+00,+1.235156E+00
+43.800E-03,-1.485547E+00,+1.237109E+00
+43.900E-03,-1.466016E+00,+1.235156E+00
+44.000E-03,-1.442578E+00,+1.231250E+00
+44.100E-03,-1.421094E+00,+1.223437E+00
+44.200E-03,-1.397656E+00,+1.213672E+00
+44.300E-03,-1.376172E+00,+1.203906E+00
+44.400E-03,-1.350781E+00,+1.198047E+00
+44.500E-03,-1.325391E+00,+1.194141E+00
+44.600E-03,-1.303906E+00,+1.194141E+00
+44.700E-03,-1.280469E+00,+1.196094E+00
+44.800E-03,-1.257031E+00,+1.198047E+00
+44.900E-03,-1.235547E+00,+1.196094E+00
+45.000E-03,-1.214063E+00,+1.194141E+00
+45.100E-03,-1.190625E+00,+1.188281E+00
+45.200E-03,-1.167188E+00,+1.182422E+00
+45.300E-03,-1.141797E+00,+1.176562E+00
+45.400E-03,-1.118359E+00,+1.170703E+00
+45.500E-03,-1.094922E+00,+1.164844E+00
+45.600E-03,-1.071484E+00,+1.162891E+00
+45.700E-03,-1.050000E+00,+1.160937E+00
+45.800E-03,-1.026563E+00,+1.162891E+00
+45.900E-03,-1.003125E+00,+1.158984E+00
+46.000E-03,-977.734E-03,+1.155078E+00
+46.100E-03,-954.297E-03,+1.149219E+00
+46.200E-03,-928.906E-03,+1.141406E+00
+46.300E-03,-903.516E-03,+1.137500E+00
+46.400E-03,-878.125E-03,+1.133594E+00
+46.500E-03,-854.688E-03,+1.131641E+00
+46.600E-03,-831.250E-03,+1.129687E+00
+46.700E-03,-805.859E-03,+1.127734E+00
+46.800E-03,-782.422E-03,+1.123828E+00
+46.900E-03,-758.984E-03,+1.121875E+00
+47.000E-03,-733.594E-03,+1.119922E+00
+47.100E-03,-708.203E-03,+1.117969E+00
+47.200E-03,-682.813E-03,+1.114062E+00
+47.300E-03,-655.469E-03,+1.110156E+00
+47.400E-03,-628.125E-03,+1.104297E+00
+47.500E-03,-602.734E-03,+1.098437E+00
+47.600E-03,-579.297E-03,+1.094531E+00
+47.700E-03,-553.906E-03,+1.090625E+00
+47.800E-03,-528.516E-03,+1.088672E+00
+47.900E-03,-505.078E-03,+1.084766E+00
+48.000E-03,-481.641E-03,+1.082812E+00
+48.100E-03,-458.203E-03,+1.080859E+00
+48.200E-03,-434.766E-03,+1.080859E+00
+48.300E-03,-413.281E-03,+1.080859E+00
+48.400E-03,-389.844E-03,+1.080859E+00
+48.500E-03,-364.453E-03,+1.078906E+00
+48.600E-03,-339.063E-03,+1.076953E+00
+48.700E-03,-315.625E-03,+1.076953E+00
+48.800E-03,-292.188E-03,+1.075000E+00
+48.900E-03,-266.797E-03,+1.071094E+00
+49.000E-03,-241.406E-03,+1.065234E+00
+49.100E-03,-216.016E-03,+1.057422E+00
+49.200E-03,-190.625E-03,+1.051562E+00
+49.300E-03,-163.281E-03,+1.047656E+00
+49.400E-03,-139.844E-03,+1.043750E+00
+49.500E-03,-114.453E-03,+1.039844E+00
+49.600E-03,-89.063E-03,+1.037891E+00
+49.700E-03,-65.625E-03,+1.035937E+00
+49.800E-03,-42.188E-03,+1.035937E+00
+49.900E-03,-18.750E-03,+1.035937E+00
+50.000E-03,+6.641E-03,+1.033984E+00
+50.100E-03,+33.984E-03,+1.030078E+00
+50.200E-03,+59.375E-03,+1.026172E+00
+50.300E-03,+82.812E-03,+1.022266E+00
+50.400E-03,+108.203E-03,+1.018359E+00
+50.500E-03,+129.687E-03,+1.018359E+00
+50.600E-03,+153.125E-03,+1.016406E+00
+50.700E-03,+176.562E-03,+1.014453E+00
+50.800E-03,+200.000E-03,+1.010547E+00
+50.900E-03,+223.437E-03,+1.002734E+00
+51.000E-03,+244.922E-03,+996.875E-03
+51.100E-03,+268.359E-03,+991.016E-03
